75;14;35;31;38;24;60;21;65;41;75;17;58;40;64;29;64;89;56;50;27;86;96;44;65;45;83;44;95;67;63;78;33;67;51;39;69;62;81;52;49;45;57;58;54;47;81;98;14;46;12;87;25;10;95;75;82;79;67;29;81;76;62;38;75;15;45;38;42;13;88;95;87;47;31;41;74;98;20;13;65;50;64;37;48;72;39;35;85;27;66;51;59;45;87;94;47;40;95;82;53;0;66;56;56;10;20;76;34;47;88;45;24;76;63;22;91;16;19;78;76;37;23;25;82;68;20;32;95;54;58;73;45;42;93;91;42;50;77;58;13;64;84;37;77;16;15;13;25;55;45;88;10;31;47;56;35;67;10;31;77;20;55;22;14;81;22;94;30;70;17;91;69;85;80;73;78;54;72;33;23;21;30;36;19;43;70;45;10;20;72;49;55;73;73;23;82;56;94;66;88;89;74;76;76;25;37;99;54;41;18;20;51;20;75;19;17;13;60;15;81;30;51;19;74;84;44;56;84;31;31;87;37;44;29;47;60;33;42;36;43;12;50;77;21;63;82;55;56;10;28;89;90;84;61;61;22;45;12;19;12;10;53;55;94;99;60;93;38;45;22;33;33;25;56;21;16;39;62;36;74;23;15;97;75;60;45;63;68;18;74;15;51;83;54;55;85;16;23;84;42;58;80;48;69;38;85;78;46;78;19;87;69;73;94;71;67;13;85;50;41;62;42;64;16;32;29;34;95;14;34;36;96;66;79;45;32;28;76;70;12;91;64;17;21;60;26;77;19;99;31;39;17;38;64;36;81;36;24;72;13;86;44;98;88;39;59;31;35;87;72;46;96;31;40;29;78;27;77;62;85;38;57;64;71;31;33;36;66;93;26;60;65;25;69;50;23;52;51;21
35;12;22;49;20;22;33;99;37;30;62;91;83;96;80;78;98;60;25;67;31;34;58;34;24;70;56;93;27;45;68;43;54;46;72;92;89;45;82;71;87;22;57;68;57;14;50;20;98;76;39;37;48;15;91;55;71;87;48;20;94;21;24;51;28;27;83;56;98;18;23;41;56;55;36;31;41;42;69;14;48;30;75;28;80;67;17;24;16;36;86;33;67;18;63;26;52;26;65;38;52;43;0;56;11;59;44;71;73;64;25;26;18;27;64;93;47;67;34;47;71;70;64;49;64;96;60;96;27;72;93;41;90;30;44;49;17;80;88;43;13;26;17;24;11;29;29;43;50;40;14;91;12;86;68;51;61;61;47;47;33;88;47;65;22;41;27;16;24;60;44;98;81;79;65;47;82;11;91;98;59;71;93;25;10;57;17;65;67;35;71;73;76;26;57;10;68;72;31;14;54;76;89;40;41;28;63;97;10;72;33;80;39;20;14;74;20;44;95;71;79;68;97;87;98;45;68;23;98;54;68;33;90;95;20;85;49;85;50;26;47;15;93;42;77;84;20;21;30;45;59;71;69;68;37;80;90;20;85;30;46;12;72;78;71;43;32;45;52;13;46;89;81;88;22;71;37;25;68;90;63;76;89;86;89;92;50;70;21;48;83;21;72;16;31;46;99;41;46;63;51;44;57;31;95;40;66;12;47;85;99;10;83;32;83;12;97;34;56;42;26;55;49;70;59;80;96;78;78;22;41;95;80;12;15;32;29;64;60;51;78;40;15;42;81;16;92;22;90;40;25;69;33;50;79;89;33;98;99;43;35;42;82;58;63;75;55;78;34;54;68;43;10;64;58;37;16;17;80;35;39;10;72;30;18;96;94;43;52;83;16;61;71;38;36;93;59;35;63;10
57;77;81;42;36;78;62;86;12;26;91;31;96;29;25;46;74;63;84;80;89;74;41;25;19;81;45;49;73;57;44;12;94;16;54;40;55;57;98;60;17;89;30;20;54;64;11;95;80;44;62;78;51;44;12;72;87;42;10;45;23;88;23;53;68;25;62;17;10;73;99;31;30;32;78;27;13;30;81;46;40;84;20;65;58;71;24;38;75;71;87;39;45;72;26;86;96;95;14;53;30;12;27;0;84;66;26;20;48;23;37;51;34;22;61;63;50;72;13;19;42;94;12;71;20;93;73;38;23;76;13;49;88;48;26;67;96;29;15;37;37;77;92;44;88;63;88;81;51;51;72;46;32;67;94;72;36;18;35;80;79;52;25;72;23;39;77;89;68;44;79;16;82;19;96;27;71;52;48;49;41;92;99;71;29;40;55;59;45;27;58;22;83;37;26;79;66;94;72;17;29;92;24;36;91;62;19;44;50;61;29;55;43;30;48;93;43;23;27;29;18;68;61;54;58;30;63;27;45;90;57;58;39;93;35;55;84;70;27;17;57;93;68;28;10;57;19;42;15;22;66;81;12;63;42;26;33;65;77;82;17;91;70;58;91;59;91;24;28;71;57;82;91;59;22;55;21;49;39;44;70;51;93;74;13;24;80;12;86;61;58;33;67;70;14;66;50;51;99;73;51;26;90;25;27;15;50;49;30;17;62;23;56;26;71;13;56;94;35;86;76;16;12;67;35;55;81;74;13;32;73;11;52;42;20;39;70;83;82;29;24;28;90;41;90;32;73;23;77;68;51;72;59;50;72;39;34;88;26;98;27;90;88;12;40;13;93;35;11;54;74;78;43;63;12;20;59;10;75;29;48;18;93;71;57;95;78;51;24;54;99;46;54;14;77;59;82;21;71;67
66;87;54;45;41;21;18;94;48;18;50;18;74;85;79;84;19;79;32;42;34;28;52;18;19;89;18;44;80;33;70;54;16;14;31;15;15;49;30;35;40;50;77;45;29;25;69;33;44;36;78;83;42;86;92;33;62;77;12;91;90;41;60;33;57;26;13;31;79;65;11;47;27;65;22;49;93;16;63;11;76;38;54;27;91;70;78;73;25;76;92;61;58;94;89;64;69;18;82;67;64;86;83;10;0;18;80;30;44;14;31;45;78;16;35;66;87;96;47;69;95;28;47;42;18;46;78;34;94;88;72;89;60;43;76;20;96;46;72;24;90;28;64;30;23;51;17;66;44;35;61;62;13;59;93;17;44;56;17;99;27;56;16;19;44;36;49;28;54;72;75;26;20;17;16;45;80;64;71;50;17;20;57;68;41;13;40;46;20;70;28;85;13;20;41;79;36;11;63;58;52;11;35;81;12;51;89;42;38;80;25;74;81;46;41;98;12;80;45;85;73;79;53;30;29;34;28;16;86;49;61;30;11;40;73;32;89;81;91;53;29;74;24;28;83;42;71;46;52;95;32;75;99;45;59;54;91;56;29;90;35;56;38;60;71;52;60;96;98;35;97;40;85;42;17;62;78;78;62;94;42;47;14;63;84;12;49;51;94;84;73;51;67;38;56;67;65;87;64;55;43;79;72;85;18;31;42;40;19;31;86;93;44;62;62;28;37;94;99;27;22;11;94;18;65;41;48;95;77;90;86;21;59;30;18;49;44;14;81;92;45;47;92;48;11;27;98;84;10;15;93;82;29;99;89;30;93;95;48;15;75;10;24;94;28;18;67;86;97;28;55;42;55;29;74;55;33;50;18;47;51;74;87;14;61;11;61;72;74;80;22;97;93;31;38;65;17;98;80;96
41;16;89;79;61;31;52;95;60;21;41;89;31;77;86;60;36;30;84;99;13;18;77;25;33;22;12;62;73;93;21;20;46;62;13;27;98;14;36;83;74;92;48;45;40;90;85;79;91;27;33;67;83;72;87;75;43;94;32;35;41;63;97;44;72;53;76;56;82;63;26;38;21;57;37;87;41;17;68;85;60;89;68;41;63;76;13;57;23;84;42;45;46;48;46;65;75;36;15;73;78;24;29;62;39;0;25;37;33;68;34;11;74;14;90;47;60;88;94;49;56;67;65;33;51;49;97;78;39;24;68;38;47;48;79;74;99;78;76;40;36;90;79;74;83;45;93;85;32;11;45;97;70;99;58;36;94;73;24;46;86;99;80;57;90;65;93;30;59;94;23;17;41;55;51;16;71;85;56;87;92;84;29;33;30;99;60;74;45;72;47;91;16;79;62;49;99;50;88;76;57;91;99;27;35;92;56;60;74;25;93;33;61;46;39;61;58;35;79;13;52;43;18;93;99;72;35;27;37;46;32;84;83;36;11;32;83;12;34;46;95;15;34;14;55;37;29;54;38;39;62;31;31;46;43;24;78;61;22;81;55;96;33;60;87;14;94;88;81;38;16;30;19;52;52;45;25;18;61;29;15;29;96;89;37;88;82;97;98;90;38;64;84;23;79;57;34;49;64;44;48;39;89;47;15;71;83;46;86;65;99;45;17;96;10;50;29;53;81;40;35;28;50;45;72;16;84;63;72;32;90;29;42;86;59;12;39;96;37;68;34;27;16;14;36;30;21;30;60;54;27;24;45;18;15;50;19;58;64;62;53;21;89;43;56;38;77;89;47;16;28;71;16;14;52;37;24;12;85;47;87;11;94;29;24;20;33;59;66;74;62;41;95;35;76;35;25;10;57;46
53;38;24;47;89;31;86;65;26;63;13;60;28;83;10;67;74;38;19;91;81;53;58;80;11;66;30;70;93;41;73;69;96;98;22;26;81;22;30;91;46;57;44;48;38;42;50;15;70;34;26;15;26;62;34;95;48;81;19;92;49;81;20;93;24;28;64;34;21;64;36;32;42;99;19;39;48;69;95;67;90;10;77;69;19;97;43;94;47;34;74;55;96;17;16;89;25;22;29;29;10;56;13;27;57;96;0;63;38;98;47;23;28;57;22;79;91;73;67;92;57;70;77;22;24;23;79;23;63;84;12;54;54;16;89;33;15;15;14;76;42;21;49;43;71;53;22;86;60;89;60;87;64;37;32;78;86;70;90;33;91;61;66;20;80;86;14;48;75;54;77;75;25;54;34;81;37;46;20;41;89;52;51;85;15;32;15;75;83;34;88;98;84;86;94;78;89;99;30;36;20;18;55;21;61;67;17;94;51;17;54;33;41;18;48;42;23;88;50;15;42;64;70;36;21;60;99;42;35;52;34;41;34;84;44;95;11;73;81;76;66;98;23;15;84;88;58;98;87;50;49;79;86;48;18;37;40;79;15;11;38;36;73;79;22;49;26;28;86;19;88;92;58;81;56;74;98;33;23;48;46;49;74;72;23;59;95;16;45;25;99;25;58;33;16;52;60;71;69;93;78;97;46;13;51;60;71;87;44;43;21;36;25;83;19;89;41;88;95;69;24;25;29;44;27;25;97;15;56;18;84;14;51;88;98;43;73;95;75;28;23;65;35;59;47;18;29;67;95;47;81;32;34;61;24;40;64;71;25;24;65;80;60;72;64;79;84;14;44;31;56;50;38;52;19;20;16;38;92;19;50;43;60;19;50;93;88;55;32;14;68;25;90;41;85;56;42;34;98;49
56;99;34;42;99;24;77;58;73;79;99;95;60;17;31;25;96;53;58;10;13;27;49;82;87;28;52;52;26;64;29;71;73;61;49;12;50;64;92;18;10;10;18;70;78;14;79;26;74;68;96;53;93;87;90;63;86;23;63;38;24;30;19;16;18;75;80;69;38;25;69;22;91;12;15;95;86;56;51;66;93;94;83;94;33;24;64;39;14;42;51;29;86;68;37;85;99;61;77;29;15;93;66;31;83;93;17;0;83;39;67;54;47;51;97;25;93;26;32;87;28;27;88;86;67;38;49;52;24;60;71;69;69;40;51;53;45;92;81;46;93;82;83;20;55;54;90;80;23;99;22;85;68;81;69;25;81;30;88;15;62;68;32;98;77;82;10;59;96;77;22;20;93;71;27;26;71;44;45;92;26;14;77;65;23;63;29;70;58;28;40;12;15;74;42;54;25;37;64;58;76;75;56;87;34;66;95;22;68;37;30;63;79;69;28;55;69;14;19;75;64;63;37;27;24;38;35;79;48;94;62;48;64;94;20;14;13;48;21;87;28;43;74;31;81;95;12;73;37;68;95;60;30;93;49;71;66;12;24;50;86;35;99;86;54;30;74;52;61;88;18;34;46;72;59;58;65;73;39;54;65;71;37;89;68;19;88;39;15;26;91;51;52;83;90;48;66;11;78;87;91;94;59;71;36;82;87;79;50;65;32;13;89;55;38;38;44;72;99;98;29;21;65;61;66;48;61;23;10;16;87;41;96;39;99;81;93;69;89;36;61;83;76;88;41;53;86;39;13;72;16;29;57;40;60;72;62;99;52;72;14;31;29;46;48;13;26;90;39;15;41;20;34;68;61;83;89;74;89;18;72;41;55;88;11;25;24;66;83;45;97;56;11;30;54;88;28;99;49;66
47;86;61;67;94;73;68;85;64;78;37;51;85;16;43;11;45;34;99;77;39;64;35;71;62;21;25;68;79;62;91;34;38;15;19;33;96;49;26;32;18;43;89;18;48;80;71;17;73;34;21;98;43;11;46;32;75;98;16;99;97;66;46;71;17;94;66;95;74;62;65;98;97;94;76;23;93;18;40;29;95;15;51;59;83;46;48;77;55;33;55;75;93;85;87;96;79;79;93;37;15;10;22;48;53;94;23;27;0;48;16;51;52;61;61;70;67;88;21;60;35;53;43;37;49;11;16;67;52;28;63;99;48;21;30;54;64;18;83;82;96;75;76;40;70;27;35;78;83;17;77;99;61;97;54;80;77;98;16;93;48;85;43;20;79;18;69;59;97;22;81;93;13;75;37;52;50;10;10;31;17;98;11;34;85;54;30;70;46;10;43;37;17;64;15;93;10;43;94;76;77;34;42;28;20;70;56;12;15;62;83;45;97;72;42;20;99;51;28;38;34;27;68;83;30;59;85;51;81;59;71;80;23;54;81;76;50;91;31;74;66;73;79;98;61;80;78;65;98;42;78;48;96;48;88;84;84;20;81;46;54;40;44;51;79;50;67;12;59;21;34;60;29;38;24;47;11;91;21;82;34;91;64;64;46;27;89;52;14;25;56;30;41;99;19;10;18;80;80;35;13;47;29;27;54;82;92;76;27;58;71;37;91;52;20;15;10;41;61;29;79;19;89;11;34;11;91;60;65;16;68;51;20;44;62;87;14;17;81;96;99;14;16;27;30;87;88;15;86;14;39;47;81;22;58;59;83;19;25;67;71;27;56;98;11;75;41;74;14;44;53;49;59;43;98;47;41;37;36;74;78;15;82;57;19;78;37;27;14;70;80;70;81;39;93;12;73;74;11;26
83;59;15;27;35;90;46;19;49;66;31;44;32;71;60;70;25;15;11;84;79;79;67;76;96;14;57;31;66;10;81;57;10;65;49;49;16;55;16;64;80;92;67;86;46;50;90;63;44;31;39;24;49;71;66;24;21;42;60;62;86;34;69;43;16;88;37;55;93;48;25;49;67;27;62;86;24;11;33;94;94;39;35;71;75;68;39;16;81;47;42;85;76;22;15;52;40;25;40;17;92;83;94;41;68;20;12;62;92;0;75;69;42;14;75;77;89;93;67;60;15;21;50;28;58;69;82;96;66;32;19;95;73;82;47;55;80;66;75;60;51;30;29;54;22;29;19;69;60;92;51;84;76;87;19;61;70;29;65;59;69;10;84;36;77;42;81;95;23;28;85;45;73;10;34;45;11;84;95;78;81;30;62;92;91;52;33;93;99;21;49;69;15;59;40;23;14;90;16;46;39;45;83;97;76;84;84;33;85;32;83;71;12;73;72;89;21;98;91;48;60;92;63;76;42;19;28;66;75;99;89;74;58;78;85;29;11;47;68;68;94;78;53;86;72;68;34;27;57;94;72;99;23;26;98;28;88;23;85;44;90;19;29;71;65;20;47;41;16;77;52;93;70;17;96;53;23;47;20;46;33;76;56;62;90;66;44;72;67;61;15;32;99;24;57;45;15;22;28;13;33;81;54;90;79;96;70;49;37;39;79;44;94;51;40;31;68;80;18;37;33;82;53;70;58;54;75;36;16;71;50;20;27;28;68;12;15;74;81;48;70;42;22;61;85;13;98;79;75;43;11;37;69;92;72;79;29;31;64;21;43;48;37;13;74;68;98;92;84;52;23;38;18;76;15;91;82;80;89;61;89;53;42;11;19;38;14;81;83;79;53;81;71;62;85;32;94;68;81;76
99;51;84;88;86;21;99;55;18;65;50;57;70;77;42;13;11;81;30;64;70;54;99;72;89;66;78;15;53;39;79;37;56;11;47;47;59;49;31;69;48;92;13;83;80;97;32;45;64;34;72;39;74;40;57;37;89;14;79;29;54;37;25;79;23;11;54;51;89;44;18;76;27;25;39;72;26;67;61;53;99;86;85;48;26;79;51;99;87;97;82;24;71;64;32;96;53;99;55;36;90;56;91;11;75;99;21;37;87;81;0;81;21;61;30;21;24;48;33;82;71;15;55;52;46;84;64;12;65;89;40;20;59;38;52;83;36;87;85;27;88;21;53;65;27;48;91;22;81;79;92;67;76;66;69;54;48;90;57;40;49;82;20;49;23;77;76;71;24;66;45;75;39;66;87;10;97;33;54;11;43;99;54;57;75;10;63;73;51;55;49;28;46;25;26;83;54;56;75;43;42;78;95;29;43;14;17;40;39;39;90;92;49;38;68;81;65;87;44;38;79;60;52;73;75;76;83;50;64;62;57;24;12;74;86;47;22;45;91;30;11;40;74;93;13;36;24;79;68;36;75;39;50;75;42;35;61;25;72;18;70;77;34;57;66;16;26;56;16;32;97;22;62;59;31;36;36;93;79;38;54;90;41;41;86;18;73;86;66;25;21;49;36;18;89;64;19;45;17;26;96;89;74;87;22;73;55;55;71;90;49;95;67;74;85;14;54;69;84;97;24;61;38;23;26;68;38;60;27;30;76;61;28;46;80;17;94;99;55;18;18;16;83;47;37;99;12;30;57;58;94;56;64;90;40;29;27;96;78;63;51;66;77;49;66;44;86;82;57;79;47;46;21;49;51;35;90;83;45;92;37;32;13;49;67;55;76;88;48;78;80;73;90;90;71;51;98;19;78;31
95;37;84;45;58;47;21;12;83;26;57;58;62;18;32;23;44;36;68;82;85;48;60;31;20;60;62;47;52;32;77;10;46;34;32;22;88;40;51;71;89;27;83;95;39;58;23;77;27;32;42;23;86;84;40;98;18;49;81;17;82;79;63;70;23;11;72;66;36;22;33;88;30;31;76;70;33;25;80;25;56;47;41;93;77;89;44;76;18;75;20;77;81;52;11;81;75;71;97;52;32;66;69;96;98;85;57;13;80;72;15;0;59;58;92;54;43;41;95;76;91;33;99;66;11;21;21;12;93;82;97;76;34;80;24;65;12;22;64;88;42;76;62;45;15;12;40;26;31;15;96;78;67;42;22;96;91;90;66;18;75;75;13;96;53;99;81;51;62;23;80;42;52;21;23;60;40;80;61;49;70;87;21;48;13;91;72;31;99;59;42;99;77;13;88;52;33;11;51;93;79;80;86;71;93;94;81;35;73;68;51;52;92;75;28;58;24;34;24;28;72;10;26;99;40;18;53;25;94;54;48;75;74;83;75;62;43;92;60;98;36;19;96;79;71;82;69;40;34;70;89;30;64;85;44;72;30;56;58;14;88;15;79;23;78;36;79;71;74;69;33;33;43;26;12;57;36;69;91;49;65;88;48;76;67;18;67;54;30;40;96;90;40;41;22;22;96;62;15;27;30;65;84;17;11;42;79;52;88;55;56;24;85;76;37;65;20;85;98;93;37;17;68;66;20;16;41;11;25;36;15;36;77;67;27;82;90;55;75;15;83;21;62;79;27;97;46;14;75;36;30;43;39;29;40;29;15;70;88;46;86;24;70;18;56;23;27;71;21;71;98;69;92;52;94;87;46;28;69;13;63;35;87;46;87;35;41;24;47;76;31;64;45;56;55;28;89;27;18;56
33;97;74;43;63;74;36;66;18;39;91;11;55;92;75;73;40;55;92;16;36;66;97;63;61;33;44;67;48;16;18;43;28;36;73;80;31;62;82;84;31;62;52;36;65;39;89;91;17;69;17;91;31;89;41;61;43;72;71;74;51;31;98;24;39;56;89;63;56;60;84;84;52;16;44;15;73;46;71;66;37;51;25;72;62;46;95;59;27;51;40;58;48;42;12;56;99;70;78;21;99;94;35;82;21;44;28;76;94;59;19;33;0;40;81;51;52;54;66;55;77;34;81;95;74;64;77;92;25;49;89;45;97;75;46;99;99;41;94;44;74;20;39;51;36;97;85;56;58;10;20;15;94;34;69;10;21;87;85;55;80;72;27;74;74;92;97;24;31;15;24;62;98;17;18;77;35;38;71;50;66;33;31;73;38;22;85;58;11;25;97;33;76;59;32;19;27;18;98;73;30;63;65;92;17;13;62;70;37;69;59;31;71;74;24;86;87;10;90;25;60;94;95;40;41;29;13;93;45;16;41;30;46;18;18;35;77;38;60;75;48;89;51;39;21;77;82;56;73;92;78;95;67;78;55;75;40;18;97;17;42;84;77;27;85;29;82;10;88;84;35;86;69;75;94;51;47;43;54;87;32;61;59;51;67;43;90;94;22;61;96;65;59;43;20;63;29;49;39;68;87;63;97;93;78;91;22;77;36;10;64;44;16;27;43;40;13;26;30;81;53;79;22;30;40;88;22;12;30;41;45;13;71;98;70;58;67;90;82;87;75;50;31;49;48;57;92;52;75;23;87;96;97;90;54;29;92;24;72;80;44;56;30;48;49;85;91;79;88;27;27;86;33;31;50;39;50;53;38;34;66;46;38;55;88;79;41;37;93;90;12;14;12;77;26;71;60;46;70;77
61;59;31;79;47;45;56;90;45;21;54;53;33;94;98;16;10;60;73;63;82;60;25;80;66;60;27;51;90;60;13;25;60;57;42;59;42;89;13;50;29;52;69;52;99;62;47;89;35;11;33;97;33;83;30;36;69;92;34;21;47;95;77;61;66;96;33;99;32;85;29;21;80;60;71;49;72;52;13;61;63;18;86;31;30;65;25;34;19;64;15;85;34;26;19;44;15;38;23;77;76;39;36;23;55;22;70;17;14;91;50;79;93;0;57;16;44;38;10;98;25;71;76;27;69;26;23;97;65;70;32;59;99;48;61;58;33;98;56;35;15;28;19;83;66;32;99;81;51;24;48;87;83;31;25;53;63;20;24;15;39;17;45;13;86;99;59;82;46;92;65;21;37;77;40;79;53;86;40;30;89;65;39;31;66;24;17;17;39;68;53;58;60;84;54;67;87;81;62;24;98;74;18;25;98;72;64;16;75;48;23;88;89;88;44;82;31;59;46;33;75;49;83;12;34;88;56;60;17;75;84;13;65;68;51;45;81;50;70;78;61;40;29;52;21;32;63;36;14;76;53;28;11;25;94;74;29;53;85;67;25;83;87;99;97;83;51;25;75;81;96;70;48;62;79;74;60;44;44;83;82;87;57;35;56;38;45;74;74;74;56;82;17;20;19;36;40;28;11;22;50;79;46;67;49;61;60;96;35;28;21;43;99;52;16;34;37;45;76;56;85;76;76;51;98;22;52;63;91;57;44;31;60;25;62;81;18;29;38;81;18;98;29;24;87;95;26;90;24;66;79;19;72;79;80;68;13;30;75;16;56;78;79;36;82;22;74;28;27;53;16;66;12;39;50;51;16;18;13;44;62;81;23;74;40;30;43;71;90;97;12;72;70;72;69;24;23;85;99;54
57;91;69;49;39;75;59;40;94;85;66;98;35;75;98;37;25;22;51;28;22;10;53;76;81;20;47;39;68;14;31;72;54;31;34;48;14;25;33;85;88;18;40;28;84;97;60;14;99;39;45;64;78;76;58;82;81;34;77;33;88;26;24;27;87;17;12;14;82;47;94;63;69;73;33;87;60;30;63;82;69;93;96;32;36;18;15;46;95;10;30;94;65;63;86;11;98;83;38;72;47;76;76;62;57;69;99;44;13;83;43;91;45;98;0;73;56;71;59;60;14;50;92;45;92;56;90;91;74;67;95;74;25;37;40;72;24;66;93;44;97;34;60;96;48;25;58;65;82;32;16;83;77;65;27;10;71;14;41;97;83;76;57;51;47;86;66;64;11;38;87;89;17;76;37;16;27;88;48;78;47;45;80;13;69;19;15;16;13;29;97;91;50;63;39;16;28;36;83;60;97;45;88;31;35;88;77;86;44;88;73;83;60;83;43;16;31;91;13;51;92;76;47;79;87;91;34;81;71;83;82;38;84;62;94;22;11;59;46;48;46;21;23;12;92;79;78;92;66;70;55;79;86;78;24;65;42;61;14;14;71;72;33;38;76;69;60;30;13;85;86;56;35;35;79;67;77;31;65;78;23;97;70;92;18;83;79;31;51;83;38;48;62;91;48;76;60;53;24;70;84;86;24;78;22;35;12;62;95;38;95;30;69;49;56;52;78;74;81;95;32;45;48;49;97;10;39;15;87;16;21;84;17;87;78;68;54;93;98;55;55;81;76;50;19;85;93;70;83;34;75;62;15;89;15;48;53;80;30;59;52;30;61;69;84;11;25;65;37;53;78;27;40;54;37;76;61;62;93;34;18;19;24;36;96;59;57;66;16;24;82;86;68;41;14;30;40;13;60;63
69;50;48;78;74;84;89;68;79;41;42;81;25;18;99;45;29;54;77;27;40;36;10;29;80;81;32;33;48;82;46;30;72;28;80;73;22;86;37;12;10;61;78;30;90;70;88;45;90;42;24;16;84;39;35;83;62;15;17;83;92;86;93;44;71;13;44;33;10;12;13;50;39;46;71;24;40;51;12;36;91;52;72;39;77;46;28;80;95;90;51;59;40;32;79;81;86;14;90;98;64;11;31;57;86;84;33;52;38;78;53;42;41;54;22;0;42;55;34;16;15;37;86;76;82;67;77;73;90;96;63;59;41;52;46;26;69;79;38;36;12;96;94;36;78;40;64;21;10;14;79;31;20;92;23;10;77;32;31;46;47;14;12;37;32;56;58;25;30;82;32;78;61;33;18;81;82;84;59;69;98;93;85;92;97;45;23;65;25;63;36;43;64;99;88;67;77;68;16;33;78;96;89;87;14;34;58;35;88;22;27;56;42;21;14;38;66;38;60;24;15;10;47;19;51;86;41;76;39;78;70;53;59;28;75;11;10;25;33;60;90;23;50;65;91;36;85;86;94;36;17;23;57;92;46;64;38;22;25;54;81;74;70;67;64;48;66;37;10;26;58;49;82;13;84;31;66;17;44;30;49;97;98;21;74;20;15;88;14;71;11;70;77;92;59;97;37;38;62;29;78;22;39;56;61;76;25;16;48;13;12;99;97;59;96;40;57;52;90;42;65;47;85;70;12;87;52;68;42;69;91;28;77;78;57;66;71;62;30;42;46;22;83;81;86;12;47;19;86;55;11;29;33;45;35;14;13;69;68;71;79;51;20;60;97;80;13;96;20;46;12;35;35;28;22;55;46;60;39;24;36;98;38;10;44;80;66;30;67;63;74;93;80;22;32;32;50;57;99;77
58;59;39;32;71;58;40;24;86;68;29;14;21;13;75;85;16;68;88;89;15;36;62;52;52;46;47;14;40;74;76;12;75;51;49;59;39;55;81;99;68;63;55;18;59;79;18;73;75;45;37;87;24;66;29;19;35;39;51;80;95;31;13;40;78;34;52;35;78;18;30;69;50;70;91;80;73;34;15;16;68;33;33;19;22;31;72;79;97;99;18;14;96;80;98;14;43;97;22;62;47;29;48;66;80;90;13;80;64;16;66;78;19;63;56;49;0;38;34;11;93;60;26;18;89;57;44;10;85;62;61;62;55;81;54;22;22;64;73;52;94;76;59;61;50;30;34;13;62;11;82;20;51;82;13;80;88;25;74;64;26;99;34;75;50;12;30;30;24;22;75;82;30;39;59;93;78;37;10;57;58;64;51;50;37;60;45;66;79;89;90;49;19;46;72;78;67;41;94;19;48;82;77;59;72;71;62;94;98;82;95;44;81;34;66;65;60;18;71;25;86;89;28;39;73;36;33;87;16;53;60;76;50;51;19;40;16;25;55;16;19;26;22;36;33;49;12;33;61;54;16;89;18;12;95;40;84;85;82;88;95;69;20;51;75;51;17;87;30;76;25;20;22;69;96;51;80;30;99;52;89;98;11;92;38;83;86;97;85;63;72;95;86;84;17;19;43;30;75;78;22;32;48;23;18;23;61;73;18;75;59;54;95;76;56;75;58;85;36;90;44;40;35;31;79;20;18;79;73;15;22;99;87;75;50;97;10;74;41;61;27;46;67;95;22;90;11;97;57;65;71;67;98;18;47;87;90;50;16;31;58;70;29;47;72;35;97;87;12;28;26;96;35;95;32;31;67;47;65;99;98;42;45;18;56;45;27;28;79;80;15;10;39;64;48;33;13;33;53;76
85;64;77;81;66;10;34;76;18;85;75;58;41;69;91;15;81;93;66;36;56;38;49;13;84;29;52;71;21;64;98;83;63;14;47;86;14;22;56;22;13;68;31;77;91;30;72;64;73;85;56;51;37;26;51;98;63;67;75;51;32;40;83;77;91;23;78;11;31;65;98;71;89;74;79;11;68;80;55;59;70;23;57;33;89;20;16;26;25;52;15;59;27;71;75;16;34;14;36;96;20;75;94;63;84;93;64;15;27;10;12;24;83;41;79;34;36;0;11;14;44;89;41;57;75;46;22;10;98;81;60;39;42;59;76;30;80;43;22;18;88;68;41;13;69;79;76;89;49;39;15;76;12;36;40;82;65;90;75;58;52;88;53;28;14;67;19;64;94;48;31;33;55;68;46;59;86;56;14;54;71;70;13;77;45;93;66;32;96;91;41;60;95;60;58;80;89;74;24;62;49;88;26;64;29;79;97;26;15;72;70;82;43;42;16;61;58;54;67;81;97;83;43;31;34;88;69;53;17;65;96;92;42;87;25;44;97;61;41;93;44;40;24;67;47;13;12;68;97;37;53;18;98;62;13;20;76;55;89;24;32;44;32;32;91;30;56;21;46;36;65;31;87;33;96;53;69;54;18;21;79;57;79;57;97;86;96;93;33;85;95;45;16;41;89;78;64;14;27;99;94;88;19;94;48;54;20;65;53;94;39;29;77;59;41;12;34;91;25;14;70;32;19;68;68;42;62;91;66;42;45;83;31;35;22;75;34;55;83;52;22;87;14;10;18;24;63;92;38;51;81;16;67;85;60;68;84;75;44;81;74;79;58;95;52;83;12;72;29;75;37;92;53;51;90;86;39;46;25;84;79;96;57;14;45;97;87;19;12;52;15;51;95;16;46;50;67;50;20;98
